Location,End Date,Fiscal Year,Week,Period,Item,Category,Sub Category,Group with,Counts,Quantity (#),Discount ($),Total ($),Order Type,Number,Area
Long Beach,1/12/25,2025,2,1,DUTCH CRUNCH 6-PACK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,6,1,0,12.45,Take Out,6,SoCal 4
Long Beach,1/12/25,2025,2,1,"668. TURKEY, TURKEY!",KID'S MENU,SANDWICH,MEAT SANDWICHES,1,2,0,12,Delivery,2,SoCal 4
Long Beach,1/12/25,2025,2,1,23. MICHAEL JORDAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,11.95,Dine In,1,SoCal 4
Long Beach,1/12/25,2025,2,1,3030. STEPH CURRY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,11.95,Dine In,1,SoCal 4
Long Beach,1/12/25,2025,2,1,309. MARILYN MONROE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,11.95,Dine In,1,SoCal 4
Long Beach,1/12/25,2025,2,1,352. I DA MAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,11.95,Phone Order,1,SoCal 4
Long Beach,1/12/25,2025,2,1,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,11.95,Phone Order,1,SoCal 4
Long Beach,1/12/25,2025,2,1,860. TUCKNASTY (Roast Beef),CREATE YOUR OWN,SANDWICH,MEAT SANDWICHES,1,1,0,11.95,Phone Order,1,SoCal 4
Long Beach,1/12/25,2025,2,1,195. CAT WOMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,11.25,Dine In,1,SoCal 4
Long Beach,1/12/25,2025,2,1,DUTCH CRUNCH 6-PACK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,6,1,0,9.89,Dine In,6,SoCal 4
Long Beach,1/12/25,2025,2,1,DUTCH CRUNCH 6-PACK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,6,1,0,9.89,Take Out,6,SoCal 4
Long Beach,1/12/25,2025,2,1,332. TOASTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,9.5,Dine In,1,SoCal 4
Long Beach,1/12/25,2025,2,1,304. CHESTER THE CHEETAH,KID'S MENU,SANDWICH,VEGGIE SANDWICHES,1,1,0,7.55,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,304. CHESTER THE CHEETAH,KID'S MENU,SANDWICH,VEGGIE SANDWICHES,1,1,0,7.55,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,601. NINJA TURTLE,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,7.55,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,601. NINJA TURTLE,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,7.55,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,CHICKEN STRIPS,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,7.55,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,CHICKEN STRIPS,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,7.55,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,601. NINJA TURTLE,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,6,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,"668. TURKEY, TURKEY!",KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,6,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,CHICKEN STRIPS,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,1,0,6,Take Out,1,SoCal 4
Long Beach,1/12/25,2025,2,1,I DID IT ALL FOR THE COOKIE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,5,Dine In,1,SoCal 4
Long Beach,1/19/25,2025,3,1,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,48,16.95,867.7,Dine In,48,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,40,0,623.5,Dine In,40,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,36,0,538.5,Dine In,36,SoCal 4
Long Beach,1/19/25,2025,3,1,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,35,0,530.45,Dine In,35,SoCal 4
Long Beach,1/19/25,2025,3,1,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,30,0,525.9,Dine In,30,SoCal 4
Long Beach,1/19/25,2025,3,1,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,23,0,476.2,Take Out,23,SoCal 4
Long Beach,1/19/25,2025,3,1,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,25,0,412.25,Dine In,25,SoCal 4
Long Beach,1/19/25,2025,3,1,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,27,0,399,Dine In,27,SoCal 4
Long Beach,1/19/25,2025,3,1,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,19,0,335.55,Dine In,19,SoCal 4
Long Beach,1/19/25,2025,3,1,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,16,0,303.8,Take Out,16,SoCal 4
Long Beach,1/19/25,2025,3,1,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,18,0,295,Dine In,18,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,17,0,285.55,Take Out,17,SoCal 4
Long Beach,1/19/25,2025,3,1,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,19,0,284.5,Dine In,19,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,16,0,279.8,Take Out,16,SoCal 4
Long Beach,1/19/25,2025,3,1,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,15,0,258.75,Dine In,15,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,15,0,256.5,Take Out,15,SoCal 4
Long Beach,1/19/25,2025,3,1,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,19,0,254.55,Dine In,19,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,14,0,241.5,Take Out,14,SoCal 4
Long Beach,1/19/25,2025,3,1,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,16,0,239,Dine In,16,SoCal 4
Long Beach,1/19/25,2025,3,1,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,14,0,235.3,Take Out,14,SoCal 4
Long Beach,1/19/25,2025,3,1,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,14,0,206,Dine In,14,SoCal 4
Long Beach,1/19/25,2025,3,1,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,12,0,192.5,Dine In,12,SoCal 4
Long Beach,1/19/25,2025,3,1,150. DIRTY REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,185.95,Dine In,10,SoCal 4
Long Beach,1/19/25,2025,3,1,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,11,0,179.5,Dine In,11,SoCal 4
Long Beach,1/19/25,2025,3,1,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,13,0,175.5,Dine In,13,SoCal 4
Long Beach,1/19/25,2025,3,1,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,174.3,Take Out,10,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,174.2,Take Out,10,SoCal 4
Long Beach,1/19/25,2025,3,1,562. DIRTBAGS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,165.55,Dine In,9,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,156.05,Take Out,9,SoCal 4
Long Beach,1/19/25,2025,3,1,422. BEAST MODE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,15.95,156.05,Dine In,9,SoCal 4
Long Beach,1/19/25,2025,3,1,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,152.8,Take Out,8,SoCal 4
Long Beach,1/19/25,2025,3,1,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,10,0,152.5,Dine In,10,SoCal 4
Long Beach,1/19/25,2025,3,1,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,149.5,Take Out,8,SoCal 4
Long Beach,1/19/25,2025,3,1,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,11,0,148.5,Dine In,11,SoCal 4
Long Beach,1/19/25,2025,3,1,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,147.95,Dine In,10,SoCal 4
Long Beach,1/19/25,2025,3,1,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,139.5,Dine In,10,SoCal 4
Long Beach,1/19/25,2025,3,1,99. WE'RE JUST FRIENDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,139.5,Dine In,9,SoCal 4
Long Beach,1/19/25,2025,3,1,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,134,Dine In,8,SoCal 4
Long Beach,1/19/25,2025,3,1,213. NATE DOGG,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,130.5,Dine In,9,SoCal 4
Long Beach,1/19/25,2025,3,1,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,127.4,Take Out,7,SoCal 4
Long Beach,1/19/25,2025,3,1,129. RANDY HAHN (Ham),MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,119.5,Dine In,10,SoCal 4
Long Beach,1/19/25,2025,3,1,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,118.35,Take Out,8,SoCal 4
Long Beach,1/19/25,2025,3,1,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,116.75,Take Out,7,SoCal 4
Long Beach,1/19/25,2025,3,1,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,116.15,Dine In,7,SoCal 4
Long Beach,1/19/25,2025,3,1,319. RAWSON THURBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,116,Dine In,8,SoCal 4
Long Beach,1/19/25,2025,3,1,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,115.45,Take Out,7,SoCal 4
Long Beach,1/19/25,2025,3,1,89. SF GIANTS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,112.7,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,111.55,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,106.2,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,106,Dine In,7,SoCal 4
Long Beach,1/19/25,2025,3,1,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,104.05,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,3,101.7,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,101.7,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,301. HANDSOME OWL,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,7,0,101.5,Dine In,7,SoCal 4
Long Beach,1/19/25,2025,3,1,895. CLUELESS,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,7,0,100.95,Dine In,7,SoCal 4
Long Beach,1/19/25,2025,3,1,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,99.2,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,526. HOWIE EAT IT,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,97,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,95.3,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,94.3,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,929. HALSEY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,94,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,94,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,93.35,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,239. SNEAKY KITTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,6,0,93,Take Out,6,SoCal 4
Long Beach,1/19/25,2025,3,1,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,90.45,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,87.25,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,6,0,86,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,83.8,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,249. GO KINGS!,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,5,0,81.5,Dine In,5,SoCal 4
Long Beach,1/19/25,2025,3,1,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,81.3,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,80.7,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,79.75,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,14.35,79.75,Phone Order,5,SoCal 4
Long Beach,1/19/25,2025,3,1,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,79.75,Dine In,5,SoCal 4
Long Beach,1/19/25,2025,3,1,6262. LOGAN WEBB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,79.55,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,78.5,Dine In,5,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,75.25,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,72.1,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,72.1,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,71.8,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,265. READING RAINBOW,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,6,0,71.7,Dine In,6,SoCal 4
Long Beach,1/19/25,2025,3,1,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,71.25,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,70.95,Take Out,5,SoCal 4
Long Beach,1/19/25,2025,3,1,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,70.95,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,70,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,68.95,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,66.1,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,75. BARRY ZITO,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,64.85,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,125. 756,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,64.45,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,500. ARASH MARKAZI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,3,63.5,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,564. DAY OFF,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,62.5,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,61.65,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,311. LOVE TRIANGLE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,61.5,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,895. CLUELESS,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,60.9,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,4,0,60.5,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,60,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,59.95,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,59.85,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,59.85,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,254B. VEGAN MACK DADDY,MEAT SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,3,0,59.6,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,58.2,Take Out,4,SoCal 4
Long Beach,1/19/25,2025,3,1,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,58,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,311. LOVE TRIANGLE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,56.85,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,55.85,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,55.7,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,6262. LOGAN WEBB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,55.15,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,54.8,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,70. VEGAN MEATLESS MIKE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,3,0,54.55,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,54.45,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,99. WE'RE JUST FRIENDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,53.95,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,99. WE'RE JUST FRIENDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,53.35,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,50.85,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,50.8,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,50.8,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,239. SNEAKY KITTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,50.75,Dine In,4,SoCal 4
Long Beach,1/19/25,2025,3,1,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,48,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.45,Phone Order,3,SoCal 4
Long Beach,1/19/25,2025,3,1,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.4,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.4,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.15,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,1122. TAILOR'S BOOTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,46,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,44.5,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.95,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.95,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Phone Order,3,SoCal 4
Long Beach,1/19/25,2025,3,1,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,42.5,Take Out,2,SoCal 4
Long Beach,1/19/25,2025,3,1,223. HEATH LEDGER,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,42.5,Take Out,2,SoCal 4
Long Beach,1/19/25,2025,3,1,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,42.45,Take Out,2,SoCal 4
Long Beach,1/19/25,2025,3,1,25. BARRY BONDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,41.5,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,315. VEGAN BONNIE-JILL,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,40.85,Take Out,2,SoCal 4
Long Beach,1/19/25,2025,3,1,14. CHIPPER'S FAVE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,13.5,40.5,Dine In,3,SoCal 4
Long Beach,1/19/25,2025,3,1,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,40.5,Delivery,3,SoCal 4
Long Beach,1/19/25,2025,3,1,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,40.5,Take Out,3,SoCal 4
Long Beach,1/19/25,2025,3,1,213. NATE DOGG,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,39.45,Take Out,2,SoCal 4
Long Beach,1/19/25,2025,3,1,276. JESSICA RABBIT,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,38.4,Take Out,2,SoCal 4
Long Beach,1/19/25,2025,3,1,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,38.1,Take Out,2,SoCal 4
